TCGA-IB-AAUW-01A	1	3301765	247650984	129746	5e-04
TCGA-IB-AAUW-01A	2	480597	30048484	18506	0.0068
TCGA-IB-AAUW-01A	2	30048823	30092056	19	-0.7369
TCGA-IB-AAUW-01A	2	30104592	241537572	113669	0.0026
TCGA-IB-AAUW-01A	3	2170634	5408151	1838	0.0138
TCGA-IB-AAUW-01A	3	5408284	5409915	3	-1.3511
TCGA-IB-AAUW-01A	3	5419128	197812401	105322	0.0018
TCGA-IB-AAUW-01A	4	1059384	127206301	71074	3e-04
TCGA-IB-AAUW-01A	4	127206507	127207226	2	-1.3928
TCGA-IB-AAUW-01A	4	127209598	187842528	32428	0.0013
TCGA-IB-AAUW-01A	5	913983	164929550	91470	0.0011
TCGA-IB-AAUW-01A	5	164930566	164944610	9	-0.6521
TCGA-IB-AAUW-01A	5	164946553	180934240	9655	0.0078
TCGA-IB-AAUW-01A	6	1011760	22268600	15041	0.0011
TCGA-IB-AAUW-01A	6	22272524	22419073	128	-0.7946
TCGA-IB-AAUW-01A	6	22425867	170596889	81989	7e-04
TCGA-IB-AAUW-01A	7	664936	5074470	1734	-0.0047
TCGA-IB-AAUW-01A	7	5086591	5130782	10	-0.8706
TCGA-IB-AAUW-01A	7	5133363	45388770	24157	0.0031
TCGA-IB-AAUW-01A	7	45390201	45390228	2	-1.8211
TCGA-IB-AAUW-01A	7	45390343	158592540	56034	5e-04
TCGA-IB-AAUW-01A	8	667625	30063772	17736	-6e-04
TCGA-IB-AAUW-01A	8	30064330	30064493	2	-1.5529
TCGA-IB-AAUW-01A	8	30064915	144182542	64494	2e-04
TCGA-IB-AAUW-01A	9	789794	138044505	68484	5e-04
TCGA-IB-AAUW-01A	10	366509	133411599	81283	0.0011
TCGA-IB-AAUW-01A	11	456012	70034144	36836	9e-04
TCGA-IB-AAUW-01A	11	70036304	70036511	3	-1.5734
TCGA-IB-AAUW-01A	11	70036552	134272740	40721	0.0027
TCGA-IB-AAUW-01A	12	780472	132605822	74337	0.0016
TCGA-IB-AAUW-01A	13	18874255	114226675	56997	5e-04
TCGA-IB-AAUW-01A	14	20033191	105533894	49782	0.0031
TCGA-IB-AAUW-01A	15	23437561	101344124	44785	0.0017
TCGA-IB-AAUW-01A	16	603333	56618551	20827	0.0022
TCGA-IB-AAUW-01A	16	56619107	56684830	35	0.4781
TCGA-IB-AAUW-01A	16	56687958	89317317	20334	-0.0025
TCGA-IB-AAUW-01A	17	1074619	82959812	37277	-6e-04
TCGA-IB-AAUW-01A	18	326691	79349796	42976	-0.0187
TCGA-IB-AAUW-01A	19	283868	58370362	24148	-0.0014
TCGA-IB-AAUW-01A	20	472817	63588502	37557	0.0018
TCGA-IB-AAUW-01A	21	13974127	46262057	20591	0.0014
TCGA-IB-AAUW-01A	22	16934932	48940621	17084	-7e-04
TCGA-IB-AAUW-01A	X	3236359	155677414	63661	0.0054
TCGA-HV-A5A5-01A	1	3301765	119028642	67355	-0.0903
TCGA-HV-A5A5-01A	1	119035302	119264105	125	0.2677
TCGA-HV-A5A5-01A	1	119267783	119984772	482	0.7209
TCGA-HV-A5A5-01A	1	146716041	150642711	223	-0.0076
TCGA-HV-A5A5-01A	1	150644223	152772485	1023	0.0514
TCGA-HV-A5A5-01A	1	152772486	163943238	6648	-0.0209
TCGA-HV-A5A5-01A	1	163943286	164057282	59	0.2825
TCGA-HV-A5A5-01A	1	164059020	164315180	185	-0.0324
TCGA-HV-A5A5-01A	1	164315279	175044029	7417	0.1987
TCGA-HV-A5A5-01A	1	175050229	178242986	1803	0.0917
TCGA-HV-A5A5-01A	1	178255936	182566683	2891	0.2027
TCGA-HV-A5A5-01A	1	182567363	194762058	7494	0.0969
TCGA-HV-A5A5-01A	1	194769951	225729132	19741	0.042
TCGA-HV-A5A5-01A	1	225731061	226263552	223	0.1723
TCGA-HV-A5A5-01A	1	226267527	227327286	693	0.019
TCGA-HV-A5A5-01A	1	227327443	228234789	477	0.1493
TCGA-HV-A5A5-01A	1	228235498	231399366	2019	-0.0955
TCGA-HV-A5A5-01A	1	231399838	231406910	6	-1.0566
TCGA-HV-A5A5-01A	1	231414693	247650984	10555	-0.0893
TCGA-HV-A5A5-01A	2	480597	56760231	33437	-0.0179
TCGA-HV-A5A5-01A	2	56760248	56761497	2	-1.3722
TCGA-HV-A5A5-01A	2	56768089	58966955	1191	-0.0087
TCGA-HV-A5A5-01A	2	58967505	58970679	3	-2.0597
TCGA-HV-A5A5-01A	2	58971038	59221823	160	-0.0163
TCGA-HV-A5A5-01A	2	59224110	59226819	4	-1.2591
TCGA-HV-A5A5-01A	2	59227311	241537572	97076	-0.017
TCGA-HV-A5A5-01A	3	2170634	47647760	26957	-0.0081
TCGA-HV-A5A5-01A	3	47648725	59698912	6556	-0.0906
TCGA-HV-A5A5-01A	3	59698958	61757728	506	-0.0025
TCGA-HV-A5A5-01A	3	61757774	80485207	12365	-0.0916
TCGA-HV-A5A5-01A	3	80495986	197812401	60579	-0.0027
TCGA-HV-A5A5-01A	4	1059384	10038957	4599	-0.0269
TCGA-HV-A5A5-01A	4	10039542	10048051	3	-2.5342
TCGA-HV-A5A5-01A	4	10048642	35913165	16912	-0.0249
TCGA-HV-A5A5-01A	4	35913230	35913278	2	-1.4778
TCGA-HV-A5A5-01A	4	35913589	59597062	11681	-0.0231
TCGA-HV-A5A5-01A	4	59597973	59601908	3	-1.2194
TCGA-HV-A5A5-01A	4	59602746	66512370	3716	-0.0282
TCGA-HV-A5A5-01A	4	66514883	66527245	7	-1.0897
TCGA-HV-A5A5-01A	4	66530383	187842528	66394	-0.0256
TCGA-HV-A5A5-01A	5	913983	111187595	58401	0.0342
TCGA-HV-A5A5-01A	5	111188201	111188225	2	-1.4283
